index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
132,snli_indo_seacrowd_pairs,0,eng,0.370762496182429,0.370762496182429,0.370762496182429,0.370762496182429,0.36858357214093534,0.3618339251621218,0.24186097132762774,0.36921276714323187,0.370762496182429,0.24629525827506146
133,snli_indo_seacrowd_pairs,1,eng,0.4008958566629339,0.4008958566629339,0.4008958566629339,0.4008958566629339,0.29692167665610597,0.39959142137432596,0.32817115607740005,0.3005226059116595,0.4008958566629339,0.33096107814139136
134,snli_indo_seacrowd_pairs,2,eng,0.36577420340018324,0.36577420340018324,0.36577420340018324,0.36577420340018324,0.1978298619366248,0.3570457053972434,0.23206457778334563,0.20052771105332404,0.36577420340018324,0.2367247833557016
135,prdect_id_sentiment_seacrowd_text,0,eng,0.07962962962962963,0.07962962962962963,0.07962962962962963,0.07962962962962963,0.07172135332335582,0.07626400291724436,0.07392020158298293,0.07487944386150476,0.07962962962962963,0.07717888457187091
136,prdect_id_sentiment_seacrowd_text,1,eng,0.02537037037037037,0.02537037037037037,0.02537037037037037,0.02537037037037037,0.02560279262747226,0.025130375009673064,0.02532942484723724,0.02592980533804585,0.02537037037037037,0.025612533892900607
137,prdect_id_sentiment_seacrowd_text,2,eng,0.032407407407407406,0.032407407407407406,0.032407407407407406,0.032407407407407406,0.03267590346165693,0.032015258628474555,0.03230702087579387,0.03316814622778104,0.032407407407407406,0.03274872161489343
138,m3exam_tha_seacrowd_qa,0,eng,0.26383763837638374,0.26383763837638374,0.26383763837638374,0.26383763837638374,0.21456969699670778,0.23267529310870522,0.2203807320397428,0.2442445136863137,0.26383763837638374,0.2504604840014248
139,m3exam_tha_seacrowd_qa,1,eng,0.35793357933579334,0.35793357933579334,0.35793357933579334,0.35793357933579334,0.29114070393546354,0.31464327230061384,0.2976021650046977,0.33115512283044807,0.35793357933579334,0.3385981646737006
140,m3exam_tha_seacrowd_qa,2,eng,0.35378228782287824,0.35378228782287824,0.35378228782287824,0.35378228782287824,0.2964242858969136,0.31033529561021717,0.2929080181482736,0.33668763010875596,0.35378228782287824,0.33368230826248174
141,emotes_3k_eng_seacrowd_text,0,eng,0.44543889845094664,0.44543889845094664,0.44543889845094664,0.44543889845094664,0.7127318116975749,0.5294976635514018,0.3541826253860279,0.7640544243409341,0.44543889845094664,0.3108108252755034
142,emotes_3k_eng_seacrowd_text,1,eng,0.8654044750430293,0.8654044750430293,0.8654044750430293,0.8654044750430293,0.8730817759790501,0.8836461328152541,0.8649845990285496,0.8935152077010747,0.8654044750430293,0.8663297573712347
143,emotes_3k_eng_seacrowd_text,2,eng,0.742512908777969,0.742512908777969,0.742512908777969,0.742512908777969,0.8054954132151351,0.7810338344392131,0.7410140230536064,0.8395098979215753,0.742512908777969,0.7374940154022753
144,nusax_senti_jav_seacrowd_text,0,eng,0.625,0.625,0.625,0.625,0.4745163281748648,0.5489907515618463,0.4808357548083575,0.5418942461625389,0.625,0.5483343711083437
145,nusax_senti_jav_seacrowd_text,1,eng,0.72,0.72,0.72,0.72,0.49469170384203065,0.6317505663045203,0.549535506861985,0.5645284780578897,0.72,0.6267616599338964
146,nusax_senti_jav_seacrowd_text,2,eng,0.7025,0.7025,0.7025,0.7025,0.48444746661087285,0.61647116536092,0.5361620426051834,0.5528456166963072,0.7025,0.6114800405815599
147,sib_200_tha_Thai_seacrowd_text,0,eng,0.6715686274509803,0.6715686274509803,0.6715686274509803,0.6715686274509803,0.6672465465568914,0.6381874472276949,0.6155888660373711,0.7229596243287927,0.6715686274509803,0.6470957133930231
148,sib_200_tha_Thai_seacrowd_text,1,eng,0.7107843137254902,0.7107843137254902,0.7107843137254902,0.7107843137254902,0.6759121830550401,0.6640596142763325,0.6479019163765363,0.7228811221458281,0.7107843137254902,0.6887074389107801
